,Year,Mileage,Engine,Power,Price,Miles_Driven,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
3062,2010,39,1197.0,80.0,5141,19109,0,0,0,1,0,1,1,0,0,0
3063,2018,34,1390.0,120.33,25556,23058,0,0,0,1,0,1,1,0,0,0
3064,2010,39,1198.0,88.8,3027,27961,0,0,0,1,0,1,1,0,0,0
3065,2017,44,1197.0,82.0,8883,20681,0,0,0,1,0,1,1,0,0,0
3066,2016,34,2993.0,270.9,54992,34246,0,1,0,0,1,0,1,0,0,0
3067,2014,38,2179.0,187.7,39095,11184,0,1,0,0,1,0,1,0,0,0
3068,2013,37,2179.0,140.0,14056,81269,0,1,0,0,0,1,1,0,0,0
3069,2015,53,1598.0,118.0,11637,10319,0,1,0,0,0,1,1,0,0,0
3070,2015,40,1968.0,174.33,38502,20011,0,1,0,0,1,0,1,0,0,0
3071,2013,44,1461.0,108.45,7225,41631,0,1,0,0,0,1,1,0,0,0
3072,2014,44,1197.0,85.8,10176,35838,0,0,0,1,0,1,1,0,0,0
3073,2012,38,1198.0,73.9,4715,25476,0,0,0,1,0,1,1,0,0,0
3074,2012,46,796.0,35.0,2357,40389,0,0,0,1,0,1,1,0,0,0
3075,2019,44,1197.0,81.86,10405,7551,0,0,0,1,1,0,1,0,0,0
3076,2014,59,624.0,37.5,2433,10445,0,0,0,1,0,1,1,0,0,0
3077,2017,41,1395.0,147.51,33056,38040,0,0,0,1,1,0,1,0,0,0
3078,2015,38,1198.0,74.0,7225,13670,0,0,0,1,0,1,1,0,0,0
3079,2015,53,796.0,47.3,3726,39590,0,0,0,1,0,1,1,0,0,0
3080,2019,48,1496.0,113.98,47994,9231,0,1,0,0,1,0,1,0,0,0
3081,2012,35,1968.0,140.8,15592,42874,0,1,0,0,1,0,0,0,1,0
3082,2019,29,2198.0,158.0,41620,9101,0,1,0,0,0,1,1,0,0,0
3083,2013,37,1499.0,110.0,9887,62137,0,0,0,1,0,1,0,0,1,0
3084,2016,44,1197.0,82.0,6465,13670,0,0,0,1,0,1,1,0,0,0
3085,2014,42,1199.0,82.4,8366,6213,0,0,0,1,0,1,1,0,0,0
3086,2015,49,1197.0,83.14,6084,66486,0,0,0,1,0,1,1,0,0,0
3087,2017,41,1193.0,88.7,7073,29948,0,0,0,1,0,1,1,0,0,0
3088,2015,45,2143.0,170.0,43354,9320,0,1,0,0,1,0,1,0,0,0
3089,2014,40,1998.0,163.7,10815,49755,0,1,0,0,0,1,1,0,0,0
3090,2013,49,1248.0,73.9,5932,53057,0,1,0,0,0,1,1,0,0,0
3091,2017,44,1197.0,81.86,8518,9134,0,0,0,1,0,1,1,0,0,0
3092,2012,66,1248.0,73.75,3422,93205,0,1,0,0,0,1,0,0,0,1
3093,2011,52,1582.0,126.32,5932,21744,0,1,0,0,0,1,1,0,0,0
3094,2014,34,2993.0,270.9,43552,51285,0,1,0,0,1,0,1,0,0,0
3095,2013,32,1798.0,157.75,11028,50952,0,0,0,1,1,0,1,0,0,0
3096,2006,44,998.0,67.1,3042,32311,0,0,0,1,0,1,0,0,1,0
3097,2011,38,1198.0,73.9,5324,12427,0,0,0,1,0,1,1,0,0,0
3098,2011,34,1799.0,130.2,7606,34175,0,0,0,1,0,1,1,0,0,0
3099,2015,47,1196.0,63.0,5658,29205,1,0,0,0,0,1,1,0,0,0
3100,2014,52,998.0,67.04,5248,32311,0,0,0,1,0,1,1,0,0,0
3101,2013,55,1248.0,74.0,6845,26895,0,1,0,0,0,1,1,0,0,0
3102,2018,30,1591.0,121.3,21844,14835,0,0,0,1,1,0,1,0,0,0
3103,2016,44,1197.0,82.0,8366,32228,0,0,0,1,0,1,1,0,0,0
3104,2013,54,1461.0,63.1,4563,42874,0,1,0,0,0,1,1,0,0,0
3105,2017,44,1197.0,81.86,9249,39014,0,0,0,1,0,1,1,0,0,0
3106,2013,48,1598.0,103.6,7606,93205,0,1,0,0,0,1,1,0,0,0
3107,2015,29,2982.0,168.5,30804,29556,0,1,0,0,1,0,1,0,0,0
3108,2018,26,2755.0,171.5,27381,12613,0,1,0,0,1,0,1,0,0,0
3109,2015,47,2143.0,107.3,26621,30012,0,1,0,0,1,0,1,0,0,0
3110,2013,49,814.0,55.2,3194,18641,0,0,0,1,0,1,1,0,0,0
3111,2012,53,1582.0,126.24,11409,22369,0,1,0,0,0,1,0,0,1,0
3112,2015,48,1496.0,113.98,37680,17175,0,1,0,0,1,0,0,0,1,0
3113,2015,46,1461.0,108.45,13158,37282,0,1,0,0,0,1,1,0,0,0
3114,2019,25,3198.0,197.0,54003,5592,0,1,0,0,1,0,1,0,0,0
3115,2014,33,1798.0,138.03,15972,37748,0,0,0,1,0,1,1,0,0,0
3116,2018,32,2179.0,155.0,19775,5592,0,1,0,0,0,1,1,0,0,0
3117,2012,39,2993.0,261.49,40312,25538,0,1,0,0,1,0,1,0,0,0
3118,2004,40,1061.0,64.0,2129,37282,0,0,0,1,0,1,0,0,1,0
3119,2017,41,1497.0,117.3,11424,23875,0,0,0,1,0,1,1,0,0,0
3120,2014,53,1248.0,74.0,6541,31068,0,1,0,0,0,1,1,0,0,0
3121,2015,42,1497.0,117.3,13614,11806,0,0,0,1,1,0,1,0,0,0
3122,2015,48,1248.0,88.76,10511,36495,0,1,0,0,0,1,1,0,0,0
3123,2016,44,1461.0,108.45,14831,40548,0,1,0,0,0,1,1,0,0,0
3124,2010,45,1248.0,73.9,6084,80778,0,1,0,0,0,1,0,0,1,0
3125,2011,54,1248.0,73.94,5552,49088,0,1,0,0,0,1,1,0,0,0
3126,2013,35,2179.0,140.0,16353,48466,0,1,0,0,0,1,1,0,0,0
3127,2015,45,1198.0,86.8,6860,30529,0,0,0,1,0,1,1,0,0,0
3128,2016,0,2987.0,165.0,74874,14147,0,1,0,0,1,0,1,0,0,0
3129,2014,49,1248.0,88.8,5628,33832,0,1,0,0,0,1,1,0,0,0
3130,2014,30,2494.0,102.0,19760,98669,0,1,0,0,0,1,1,0,0,0
3131,2015,43,1197.0,85.8,6313,38579,0,0,0,1,0,1,1,0,0,0
3132,2012,40,1591.0,121.3,6693,9196,0,0,0,1,0,1,1,0,0,0
3133,2015,40,1497.0,117.3,6465,16155,0,0,0,1,0,1,1,0,0,0
3134,2017,42,1198.0,86.7,6465,19886,0,0,0,1,0,1,1,0,0,0
3135,2017,42,1497.0,117.3,11713,21747,0,0,0,1,1,0,1,0,0,0
3136,2015,29,2179.0,187.7,60468,32311,0,1,0,0,1,0,1,0,0,0
3137,2017,40,1497.0,117.3,12930,6835,0,0,0,1,0,1,1,0,0,0
3138,2008,22,2997.0,231.1,10648,38525,0,0,0,1,1,0,1,0,0,0
3139,2002,32,1299.0,70.0,1216,40472,0,0,0,1,0,1,0,0,0,1
3140,2013,30,2982.0,168.5,23198,44117,0,1,0,0,0,1,1,0,0,0
3141,2008,44,998.0,66.1,3422,31917,0,0,0,1,0,1,1,0,0,0
3142,2016,33,1948.0,83.1,7377,28769,0,1,0,0,0,1,1,0,0,0
3143,2012,36,1497.0,116.3,9766,37846,0,0,0,1,1,0,0,0,1,0
3144,2012,54,1461.0,63.12,3803,58067,0,1,0,0,0,1,0,0,1,0
3145,2011,44,1582.0,126.32,8747,64622,0,1,0,0,1,0,1,0,0,0
3146,2003,37,796.0,37.0,760,32311,0,0,0,1,0,1,1,0,0,0
3147,2015,35,2179.0,140.0,17524,26718,0,1,0,0,0,1,1,0,0,0
3148,2014,50,1248.0,88.8,6845,55923,0,1,0,0,0,1,1,0,0,0
3149,2013,35,1396.0,98.6,7225,44738,0,0,0,1,1,0,1,0,0,0
3150,2019,46,1582.0,126.2,20597,33753,0,1,0,0,0,1,1,0,0,0
3151,2015,30,2143.0,201.1,35611,37052,0,1,0,0,1,0,1,0,0,0
3152,2013,29,2982.0,168.5,29283,72079,0,1,0,0,1,0,0,0,1,0
3153,2015,21,1984.0,181.0,30424,21126,0,1,0,0,1,0,1,0,0,0
3154,2011,33,2143.0,203.0,19775,43495,0,1,0,0,1,0,1,0,0,0
3155,2010,23,2354.0,180.0,6069,49709,0,0,0,1,0,1,1,0,0,0
3156,2015,60,1498.0,98.6,7073,68350,0,1,0,0,0,1,1,0,0,0
3157,2013,66,1248.0,73.75,7073,35078,0,1,0,0,0,1,1,0,0,0
3158,2013,43,1197.0,85.8,4791,37282,0,0,0,1,0,1,1,0,0,0
3159,2013,34,1798.0,138.1,12550,34796,0,0,0,1,1,0,1,0,0,0
3160,2012,27,4367.0,335.3,98879,39146,0,1,0,0,1,0,0,0,1,0
3161,2012,53,1248.0,74.0,6845,39146,0,1,0,0,0,1,1,0,0,0
3162,2017,38,1956.0,170.0,26621,9351,0,1,0,0,0,1,1,0,0,0
3163,2016,47,1197.0,81.8,6556,18268,0,0,0,1,0,1,1,0,0,0
3164,2016,43,1199.0,88.7,9431,15682,0,0,0,1,0,1,1,0,0,0
3165,2011,38,1198.0,73.9,5050,36506,0,0,0,1,0,1,1,0,0,0
3166,2011,30,1799.0,130.0,5704,38525,0,0,0,1,1,0,1,0,0,0
3167,2013,39,1496.0,88.73,7149,82020,0,0,0,1,0,1,1,0,0,0
3168,2016,40,1591.0,121.3,9887,31689,0,0,0,1,0,1,1,0,0,0
3169,2009,30,2494.0,102.0,11028,115077,0,1,0,0,0,1,1,0,0,0
3170,2016,53,1598.0,118.0,13599,38349,0,1,0,0,0,1,1,0,0,0
3171,2018,44,1194.0,94.68,11165,5527,0,0,0,1,0,1,1,0,0,0
3172,2016,50,1197.0,83.1,10496,10563,0,0,0,1,0,1,1,0,0,0
3173,2016,42,1199.0,88.7,8975,19497,0,0,0,1,0,1,1,0,0,0
3174,2013,52,1582.0,126.3,10268,70836,0,1,0,0,1,0,1,0,0,0
3175,2014,60,1498.0,98.6,6237,50331,0,1,0,0,0,1,1,0,0,0
3176,2017,43,1968.0,147.51,41072,19262,0,1,0,0,1,0,1,0,0,0
3177,2014,35,1598.0,103.52,6845,21747,0,0,0,1,0,1,1,0,0,0
3178,2013,40,1968.0,174.33,22057,37282,0,1,0,0,1,0,1,0,0,0
3179,2014,55,1248.0,74.0,7986,46648,0,1,0,0,0,1,1,0,0,0
3180,2012,52,1248.0,74.0,1825,49709,0,1,0,0,0,1,0,0,1,0
3181,2006,30,2494.0,100.6,7530,91559,0,1,0,0,0,1,0,0,1,0
3182,2013,46,1461.0,108.45,11409,37282,0,1,0,0,0,1,1,0,0,0
3183,2015,23,2996.0,333.0,73018,4660,0,0,0,1,1,0,1,0,0,0
3184,2015,60,1498.0,98.6,6769,36039,0,1,0,0,0,1,1,0,0,0
3185,2018,27,2987.0,254.79,90740,18191,0,1,0,0,1,0,1,0,0,0
3186,2015,54,1248.0,73.94,6662,35439,0,1,0,0,0,1,1,0,0,0
3187,2016,66,1248.0,88.5,12017,25358,0,1,0,0,0,1,1,0,0,0
3188,2008,0,1086.0,62.0,2859,21914,0,0,0,1,0,1,0,0,1,0
3189,2018,50,1197.0,83.1,11089,21518,0,0,0,1,1,0,1,0,0,0
3190,2012,55,1498.0,88.7,9127,28037,0,1,0,0,0,1,1,0,0,0
3191,2011,37,2179.0,140.0,10192,78292,0,1,0,0,0,1,0,0,0,1
3192,2009,46,796.0,46.3,2281,39146,0,0,0,1,0,1,1,0,0,0
3193,2016,48,1496.0,113.98,36205,20069,0,1,0,0,1,0,1,0,0,0
3194,2014,35,2179.0,140.0,11819,39325,0,1,0,0,0,1,1,0,0,0
3195,2012,42,1086.0,62.1,5050,26928,0,0,0,1,0,1,1,0,0,0
3196,2015,53,1248.0,74.0,7514,28931,0,1,0,0,0,1,1,0,0,0
3197,2013,47,2143.0,107.3,16733,21126,0,1,0,0,1,0,0,0,1,0
3198,2016,59,799.0,53.3,5172,29825,0,0,0,1,0,1,1,0,0,0
3199,2013,53,1248.0,74.0,6343,34960,0,1,0,0,0,1,1,0,0,0
3200,2005,40,993.0,60.0,1901,52232,0,0,0,1,0,1,0,0,1,0
3201,2016,44,1197.0,82.0,8290,5592,0,0,0,1,1,0,1,0,0,0
3202,2012,49,1248.0,88.8,3939,49088,0,1,0,0,0,1,1,0,0,0
3203,2015,37,2179.0,140.0,18269,54618,0,1,0,0,0,1,1,0,0,0
3204,2010,41,1197.0,85.8,3726,45002,0,0,0,1,0,1,0,0,1,0
3205,2015,36,1968.0,174.33,44115,23612,0,1,0,0,1,0,1,0,0,0
3206,2010,34,2143.0,170.0,18239,66486,0,1,0,0,1,0,1,0,0,0
3207,2015,42,1497.0,117.3,12017,31689,0,0,0,1,1,0,1,0,0,0
3208,2010,30,2494.0,102.0,9507,86991,0,1,0,0,0,1,0,0,0,1
3209,2011,43,1199.0,79.4,2738,29825,0,0,0,1,0,1,0,0,1,0
3210,2013,62,998.0,58.16,4259,38525,1,0,0,0,0,1,1,0,0,0
3211,2015,43,1199.0,88.7,7453,19262,0,0,0,1,0,1,1,0,0,0
3212,2010,42,1198.0,75.0,3422,46637,0,0,0,1,0,1,1,0,0,0
3213,2017,44,1373.0,91.1,13523,31820,0,0,0,1,1,0,1,0,0,0
3214,2012,29,2982.0,168.5,22818,54059,0,1,0,0,1,0,1,0,0,0
3215,2018,61,1498.0,99.0,8594,10563,0,1,0,0,0,1,1,0,0,0
3216,2014,48,1248.0,88.8,10648,35418,0,1,0,0,0,1,1,0,0,0
3217,2016,53,796.0,47.3,4487,5822,0,0,0,1,0,1,1,0,0,0
3218,2013,45,1198.0,86.8,5020,33073,0,0,0,1,0,1,1,0,0,0
3219,2010,38,1493.0,110.0,5324,74564,0,1,0,0,0,1,0,0,1,0
3220,2007,30,1493.0,100.0,3498,46637,0,0,0,1,0,1,1,0,0,0
3221,2017,46,1582.0,126.2,20825,23144,0,1,0,0,0,1,1,0,0,0
3222,2013,55,1364.0,67.06,4715,39767,0,1,0,0,0,1,1,0,0,0
3223,2014,31,2359.0,198.25,19395,7456,0,0,0,1,0,1,1,0,0,0
3224,2017,46,1582.0,126.2,20916,24953,0,1,0,0,0,1,1,0,0,0
3225,2017,43,1199.0,88.7,10268,6835,0,0,0,1,0,1,1,0,0,0
3226,2014,48,1598.0,103.6,7986,43502,0,1,0,0,0,1,1,0,0,0
3227,2015,37,2179.0,140.0,13310,50952,0,1,0,0,0,1,1,0,0,0
3228,2017,43,1493.0,100.0,13493,35579,0,1,0,0,0,1,1,0,0,0
3229,2010,26,2354.0,142.0,9887,52195,0,0,0,1,1,0,0,0,1,0
3230,2012,48,1248.0,88.76,6845,104390,0,1,0,0,0,1,1,0,0,0
3231,2012,30,2696.0,162.0,19015,45776,0,1,0,0,0,1,1,0,0,0
3232,2014,29,2982.0,168.5,25556,55637,0,1,0,0,1,0,1,0,0,0
3233,2016,48,1248.0,88.8,13310,53079,0,1,0,0,0,1,1,0,0,0
3234,2013,45,1582.0,126.24,12930,30337,0,1,0,0,1,0,1,0,0,0
3235,2011,47,1197.0,78.9,3361,21798,0,0,0,1,0,1,1,0,0,0
3236,2012,39,796.0,34.2,2433,78292,0,0,0,1,0,1,1,0,0,0
3237,2016,36,1198.0,86.7,9507,11806,0,0,0,1,1,0,1,0,0,0
3238,2007,30,1799.0,130.0,3422,42874,0,0,0,1,1,0,0,0,1,0
3239,2019,42,2143.0,136.0,39171,18539,0,1,0,0,1,0,1,0,0,0
3240,2010,30,1798.0,157.8,10268,29827,0,0,0,1,0,1,0,0,1,0
3241,2015,66,1248.0,88.5,9507,32512,0,1,0,0,0,1,1,0,0,0
3242,2013,53,1498.0,89.84,7758,40389,0,1,0,0,0,1,1,0,0,0
3243,2009,20,2987.0,224.34,16353,41010,0,1,0,0,1,0,0,0,1,0
3244,2016,56,1120.0,70.0,8670,47037,0,1,0,0,0,1,1,0,0,0
3245,2013,48,1598.0,105.0,9051,26718,0,1,0,0,0,1,1,0,0,0
3246,2012,59,936.0,56.3,3650,26536,0,1,0,0,0,1,1,0,0,0
3247,2013,40,1493.0,100.0,5309,21747,0,1,0,0,0,1,1,0,0,0
3248,2011,45,1197.0,80.0,6084,33770,0,0,0,1,1,0,1,0,0,0
3249,2013,55,1364.0,67.04,5856,52195,0,1,0,0,0,1,1,0,0,0
3250,2010,34,1794.0,138.1,6008,39331,0,0,0,1,1,0,1,0,0,0
3251,2013,47,1197.0,78.9,4563,46633,0,0,0,1,0,1,0,0,1,0
3252,2018,42,1196.0,86.8,10192,15060,0,0,0,1,0,1,1,0,0,0
3253,2016,43,1197.0,85.8,9340,14146,0,0,0,1,0,1,1,0,0,0
3254,2012,35,1396.0,98.6,6693,36039,0,0,0,1,1,0,0,0,1,0
3255,2017,62,1248.0,74.0,6465,35418,0,1,0,0,0,1,1,0,0,0
3256,2010,20,4395.0,402.0,39445,31168,0,0,0,1,1,0,1,0,0,0
3257,2016,53,1598.0,118.0,10648,27961,0,1,0,0,0,1,1,0,0,0
3258,2017,29,2982.0,168.5,38213,42451,0,1,0,0,1,0,1,0,0,0
3259,2017,47,998.0,68.05,6769,19082,0,0,0,1,0,1,1,0,0,0
3260,2011,51,1396.0,90.0,3650,23784,0,1,0,0,0,1,1,0,0,0
3261,2012,48,1598.0,103.6,6586,71457,0,1,0,0,0,1,0,0,1,0
3262,2017,43,1197.0,83.14,10542,29110,0,0,0,1,1,0,1,0,0,0
3263,2014,51,1396.0,90.0,6465,39767,0,1,0,0,0,1,1,0,0,0
3264,2010,33,2143.0,203.0,19015,81351,0,1,0,0,1,0,1,0,0,0
3265,2015,44,1197.0,82.0,7453,9320,0,0,0,1,0,1,1,0,0,0
3266,2014,54,1396.0,90.0,6845,20331,0,1,0,0,0,1,1,0,0,0
3267,2016,59,799.0,53.3,4563,7767,0,0,0,1,0,1,1,0,0,0
3268,2015,39,1197.0,82.0,8823,37157,0,0,0,1,1,0,1,0,0,0
3269,2011,35,1598.0,103.6,5065,33685,0,0,0,1,0,1,1,0,0,0
3270,2015,33,1998.0,163.7,10070,38675,0,1,0,0,1,0,1,0,0,0
3271,2015,44,1461.0,108.5,8747,33554,0,1,0,0,0,1,0,0,1,0
3272,2012,52,1582.0,126.32,9431,40389,0,1,0,0,0,1,1,0,0,0
3273,2015,54,998.0,67.04,5324,34175,0,0,0,1,1,0,1,0,0,0
3274,2010,44,998.0,67.1,3042,44117,0,0,0,1,0,1,1,0,0,0
3275,2012,51,1396.0,88.8,6084,43495,0,1,0,0,0,1,1,0,0,0
3276,2011,28,1781.0,163.2,14451,32932,0,0,0,1,1,0,1,0,0,0
3277,2013,40,1995.0,184.0,26621,26718,0,1,0,0,1,0,1,0,0,0
3278,2015,33,1598.0,103.52,9294,33554,0,0,0,1,1,0,1,0,0,0
3279,2014,47,1197.0,78.9,5704,31689,0,0,0,1,0,1,1,0,0,0
3280,2007,24,2835.0,107.2,9431,48466,0,1,0,0,0,1,0,0,1,0
3281,2014,61,1498.0,98.6,9355,15534,0,1,0,0,0,1,1,0,0,0
3282,2012,49,998.0,67.1,3650,7829,0,0,0,1,0,1,1,0,0,0
3283,2009,41,1248.0,75.0,3270,49709,0,1,0,0,0,1,0,1,0,0
3284,2016,44,1197.0,82.0,5704,13048,0,0,0,1,0,1,1,0,0,0
3285,2011,36,1196.0,70.0,3270,19883,0,0,0,1,0,1,0,0,1,0
3286,2015,44,1197.0,81.86,7225,31068,0,0,0,1,0,1,1,0,0,0
3287,2010,36,1586.0,103.3,3726,29515,0,0,0,1,0,1,1,0,0,0
3288,2017,40,1497.0,117.3,16961,4660,0,0,0,1,0,1,1,0,0,0
3289,2016,46,1461.0,108.45,13538,42354,0,1,0,0,1,0,1,0,0,0
3290,2014,60,1498.0,98.6,6617,37903,0,1,0,0,0,1,1,0,0,0
3291,2015,30,2494.0,100.6,18254,62137,0,1,0,0,0,1,0,0,1,0
3292,2009,37,1995.0,181.0,12930,38214,0,1,0,0,1,0,0,0,1,0
3293,2017,46,1086.0,68.05,6495,26646,0,0,0,1,0,1,1,0,0,0
3294,2012,48,1461.0,83.8,6465,60272,0,1,0,0,0,1,0,0,1,0
3295,2010,26,2360.0,170.0,14071,24559,0,0,0,1,1,0,1,0,0,0
3296,2017,57,1248.0,88.5,13097,21986,0,1,0,0,0,1,1,0,0,0
3297,2010,27,2987.0,261.0,42594,28583,0,1,0,0,1,0,1,0,0,0
3298,2018,54,1498.0,98.96,14071,20001,0,1,0,0,0,1,1,0,0,0
3299,2016,44,1582.0,126.2,13082,16777,0,1,0,0,1,0,1,0,0,0
3300,2018,38,1198.0,74.0,11454,14126,0,0,0,1,0,1,1,0,0,0
3301,2014,46,1461.0,108.45,8747,36040,0,1,0,0,0,1,1,0,0,0
3302,2012,38,1198.0,86.8,6313,19573,0,0,0,1,1,0,1,0,0,0
3303,2017,42,1196.0,86.8,8883,19220,0,0,0,1,0,1,1,0,0,0
3304,2012,43,1968.0,187.74,25100,16832,0,1,0,0,1,0,1,0,0,0
3305,2015,37,2993.0,258.0,65412,18330,0,1,0,0,1,0,1,0,0,0
3306,2013,47,1197.0,78.9,5400,27961,0,0,0,1,0,1,1,0,0,0
3307,2018,43,1197.0,81.83,13538,7264,0,0,0,1,0,1,1,0,0,0
3308,2006,38,1896.0,90.0,3803,75185,0,1,0,0,0,1,0,0,1,0
3309,2010,38,1493.0,110.0,5856,73369,0,1,0,0,0,1,1,0,0,0
3310,2012,40,1591.0,121.4,11409,22555,0,0,0,1,1,0,0,0,0,1
3311,2005,35,1341.0,61.0,2738,55923,0,0,0,1,0,1,0,0,1,0
3312,2010,47,1399.0,68.0,3422,48466,0,1,0,0,0,1,1,0,0,0
3313,2015,41,1968.0,174.33,36889,26097,0,1,0,0,1,0,1,0,0,0
3314,2015,38,1198.0,74.0,6617,16777,0,0,0,1,0,1,1,0,0,0
3315,2012,40,1995.0,184.0,17494,13670,0,1,0,0,1,0,1,0,0,0
3316,2014,40,1497.0,117.3,7225,30447,0,0,0,1,0,1,1,0,0,0
3317,2012,54,1396.0,90.0,7590,26470,0,1,0,0,0,1,1,0,0,0
3318,2018,44,1199.0,88.7,13919,7949,0,0,0,1,1,0,1,0,0,0
3319,2014,23,2354.0,152.0,21281,54709,0,0,0,1,1,0,1,0,0,0
3320,2014,47,2143.0,107.3,30044,4970,0,1,0,0,1,0,0,0,1,0
3321,2018,37,2179.0,140.0,25510,51411,0,1,0,0,1,0,1,0,0,0
3322,2006,31,2523.0,63.0,3803,119924,0,1,0,0,0,1,0,0,0,1
3323,2013,42,1498.0,99.6,5552,4349,0,0,0,1,1,0,1,0,0,0
3324,2012,29,2179.0,187.74,35748,37282,0,1,0,0,1,0,0,0,1,0
3325,2017,53,796.0,47.3,4730,23612,0,0,0,1,0,1,1,0,0,0
3326,2013,41,1496.0,88.73,6951,35010,0,0,0,1,0,1,1,0,0,0
3327,2014,39,1197.0,80.0,8092,11096,0,0,0,1,0,1,1,0,0,0
3328,2012,47,1197.0,78.9,4867,32932,0,0,0,1,0,1,1,0,0,0
3329,2016,59,1248.0,74.0,8564,42194,0,1,0,0,0,1,1,0,0,0
3330,2015,49,814.0,55.2,4563,11806,0,0,0,1,0,1,1,0,0,0
3331,2010,53,1995.0,190.0,14071,41631,0,1,0,0,1,0,0,0,1,0
3332,2011,55,1396.0,70.0,1825,49709,0,1,0,0,0,1,1,0,0,0
3333,2015,53,796.0,47.3,3270,37903,0,0,0,1,0,1,1,0,0,0
3334,2010,51,1199.0,73.9,4639,24233,0,1,0,0,0,1,1,0,0,0
3335,2014,33,1798.0,138.03,17494,36660,0,0,0,1,1,0,1,0,0,0
3336,2008,42,1086.0,62.1,3498,50288,0,0,0,1,0,1,1,0,0,0
3337,2016,47,1197.0,81.8,7530,21126,0,0,0,1,0,1,1,0,0,0
3338,2013,50,1461.0,84.8,7225,80778,0,1,0,0,0,1,1,0,0,0
3339,2018,57,1248.0,88.5,15440,32547,0,1,0,0,0,1,1,0,0,0
3340,2011,42,1198.0,75.0,4031,27340,0,0,0,1,0,1,1,0,0,0
3341,2015,47,1399.0,68.05,5780,52195,0,1,0,0,0,1,1,0,0,0
3342,2017,30,1997.0,141.1,25373,25909,0,0,0,1,1,0,1,0,0,0
3343,2014,44,1461.0,108.5,7606,101283,0,1,0,0,0,1,1,0,0,0
3344,2011,41,1197.0,78.9,5704,26097,0,0,0,1,0,1,0,0,1,0
3345,2013,50,1396.0,88.76,6252,80156,0,1,0,0,0,1,0,0,0,1
3346,2015,42,1196.0,86.8,6465,20008,0,0,0,1,0,1,0,0,1,0
3347,2004,24,2835.0,107.2,5248,80156,0,1,0,0,0,1,1,0,0,0
3348,2014,40,1968.0,174.33,34227,24854,0,1,0,0,1,0,1,0,0,0
3349,2006,29,1998.0,132.0,6845,93205,0,0,0,1,0,1,1,0,0,0
3350,2007,35,1150.0,74.9,1369,86991,0,0,0,1,0,1,1,0,0,0
3351,2006,35,1341.0,83.0,2814,39258,0,0,0,1,0,1,1,0,0,0
3352,2013,60,1498.0,98.6,4943,24590,0,1,0,0,0,1,1,0,0,0
3353,2014,53,1498.0,89.84,11165,43728,0,1,0,0,0,1,1,0,0,0
3354,2015,47,1498.0,88.5,6465,16314,0,1,0,0,0,1,1,0,0,0
3355,2016,43,1197.0,81.86,9811,8363,0,0,0,1,0,1,1,0,0,0
3356,2011,30,2494.0,102.0,16353,75807,0,1,0,0,0,1,0,0,1,0
3357,2015,35,2143.0,203.2,42213,36405,0,1,0,0,1,0,1,0,0,0
3358,2005,40,1061.0,64.0,1506,71457,0,0,0,1,0,1,0,0,1,0
3359,2016,29,2198.0,158.0,36509,46602,0,1,0,0,1,0,1,0,0,0
3360,2016,43,1197.0,81.86,9279,18822,0,0,0,1,0,1,1,0,0,0
3361,2017,41,1199.0,88.7,12550,20037,0,0,0,1,0,1,1,0,0,0
3362,2013,38,1198.0,73.9,7073,45981,0,0,0,1,0,1,1,0,0,0
3363,2014,32,1997.0,153.86,14831,34858,0,0,0,1,0,1,1,0,0,0
3364,2014,44,1197.0,81.86,6693,38105,0,0,0,1,0,1,1,0,0,0
3365,2014,44,1197.0,85.8,6069,20505,0,0,0,1,0,1,1,0,0,0
3366,2016,38,2993.0,258.0,69565,11240,0,1,0,0,1,0,1,0,0,0
3367,2014,53,1498.0,89.84,8016,44359,0,1,0,0,0,1,1,0,0,0
3368,2014,61,998.0,58.2,5324,25476,1,0,0,0,0,1,1,0,0,0
3369,2016,61,1498.0,98.6,11028,41631,0,1,0,0,0,1,1,0,0,0
3370,2008,39,1405.0,70.0,2433,61515,0,1,0,0,0,1,0,0,1,0
3371,2014,44,1461.0,108.45,9127,88234,0,1,0,0,0,1,0,0,1,0
3372,2010,47,1197.0,78.9,4563,16755,0,0,0,1,0,1,1,0,0,0
3373,2015,43,1199.0,88.7,7530,17167,0,0,0,1,0,1,1,0,0,0
3374,2016,55,1248.0,88.5,13675,51261,0,1,0,0,0,1,1,0,0,0
3375,2007,27,2354.0,144.0,2814,53437,0,0,0,1,0,1,0,0,0,1
3376,2016,38,1198.0,73.9,9370,16765,0,0,0,1,0,1,1,0,0,0
3377,2010,49,1248.0,73.9,5324,68643,0,1,0,0,0,1,1,0,0,0
3378,2014,45,1199.0,88.76,6845,42874,0,0,0,1,0,1,1,0,0,0
3379,2017,43,1197.0,81.83,11789,7456,0,0,0,1,0,1,1,0,0,0
3380,2014,48,1461.0,83.8,10040,48156,0,1,0,0,0,1,1,0,0,0
3381,2014,44,1197.0,82.0,7575,29845,0,0,0,1,0,1,1,0,0,0
3382,2008,37,1995.0,181.0,14831,105633,0,1,0,0,1,0,0,0,0,1
3383,2014,53,1498.0,89.84,8442,43225,0,1,0,0,0,1,1,0,0,0
